date,price,demand,1_lag_pred,fsa,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2020-12-01,6.587083333333333,387738,9.34875,1,97.23005952380957,9.19093419312169,32.32976190476189,43.07113095238096,16.808333333333334,78.27827380952375,0.2399999999999999,0.7793869047619053,99.70238095238096,1005.1163690476187,46.96309523809524,29.471726190476193,0.05952380952380953,8.63154761904762,262.163392857143,43.927380952380936,32.42321428571432,8.745684523809524
2020-12-02,5.342500000000001,378057,10.255833333333333,1,69.90446428571428,9.166397156084653,21.13333333333335,25.021130952380943,15.02857142857144,66.45982142857149,0.2999999999999993,0.0032708333333333352,75.29761904761905,1024.4223214285728,34.08958333333337,28.105059523809533,1.3273809523809523,10.859523809523811,261.1994047619047,36.006547619047616,26.384821428571442,2.9922619047619197
2020-12-03,5.53875,374127,9.290833333333333,1,71.59761904761906,9.142881944444447,26.929464285714282,44.03363095238095,21.107440476190483,64.34732142857142,0.35000000000000103,0.019872023809523808,96.7261904761905,1022.5375000000006,46.44613095238093,28.216369047619065,1.1785714285714286,11.014285714285712,158.07559523809533,29.319940476190485,14.108333333333333,9.114880952380934
2020-12-04,13.265,381237,12.984166666666669,1,88.31279761904757,9.120400132275133,32.10297619047618,44.046428571428564,23.629166666666656,69.29375000000002,0.3999999999999993,0.2757321428571428,99.40476190476191,1013.4053571428572,48.28839285714282,33.08363095238094,0.6666666666666666,10.133035714285723,261.96369047619055,46.82559523809522,30.16398809523809,7.602380952380937
2020-12-05,16.18416666666667,365235,18.007499999999997,1,27.313988095238106,9.09898974867725,18.63690476190475,26.134821428571428,18.497321428571414,58.09642857142861,0.43999999999999895,0.00015476190476190478,0.8928571428571429,1020.5217261904775,35.61666666666668,27.490178571428586,3.0535714285714284,11.088988095238097,243.86160714285717,29.991666666666692,18.19970238095238,4.0632440476190474
2020-12-06,20.331666666666667,366318,20.783749999999998,1,45.094642857142865,9.078702050264546,22.82440476190475,41.77410714285715,22.479464285714283,54.78124999999999,0.4699999999999992,0.00032142857142857147,2.083333333333333,1015.7410714285719,42.770535714285685,32.74285714285714,2.232142857142857,11.486904761904773,218.62410714285718,32.05833333333332,17.604166666666664,5.013839285714273
2020-12-07,19.262083333333333,392171,22.918333333333337,1,97.39375,9.059475859788359,34.4309523809524,42.58988095238094,33.29375,75.07738095238095,0.4899999999999994,0.0018392857142857152,44.64285714285715,1018.8077380952368,43.54345238095237,39.566369047619055,1.0535714285714286,10.12946428571431,102.35327380952386,19.62916666666669,12.936904761904756,1.9885416666666558
2020-12-08,18.756250000000005,395319,22.23875,1,98.75,9.041400462962962,38.84107142857143,44.03333333333333,35.473214285714285,84.41428571428571,0.5,0.0015595238095238106,48.214285714285715,1021.4083333333326,45.786904761904744,41.169642857142854,1.0297619047619049,7.714880952380959,328.7511904761905,22.43035714285716,14.197023809523811,2.3086309523809447
2020-12-09,16.618750000000002,392540,17.50565217391304,1,50.55892857142848,9.024459325396828,28.92619047619048,39.14107142857145,22.529761904761912,70.6452380952381,0.5,0.0,0.0,1028.0309523809524,42.276785714285715,30.960119047619056,1.3988095238095235,10.338690476190482,316.23928571428564,22.312499999999947,12.535714285714285,5.65833333333333
2020-12-10,21.747083333333332,385004,22.083636363636362,1,89.77857142857128,9.00869378306878,23.924999999999994,26.443452380952397,18.083333333333325,73.62916666666672,0.5100000000000008,0.0010535714285714293,51.19047619047619,1030.1767857142854,33.6315476190476,29.53749999999998,1.0416666666666667,10.404166666666695,50.40238095238093,31.058333333333287,21.92619047619048,2.047023809523811
